address,area_ft,bath_full,bath_half,beds,built_year,city,days_on_market,lot_ft,price_ft,property_type,school1,school2,school3,sold_date,sold_price,state,zip_code
"2830 Briarwood Dr,","1,376",2,,3,1963,San Jose,36,"6,955","1,061",Single Family Home,7,6,6,15-Jun-18,1460000,CA,95125
"1117 Nevada Ave,","4,233",3,1,4,1927,San Jose,29,0.3,945,Single Family Home,7,6,6,15-Jun-18,4000000,CA,95125
"941 Franquette Ave # A,","2,920",3,,4,2012,San Jose,63,0.52,850,Single Family Home,9,6,6,18-Jun-18,2481000,CA,95125
"1608 Lincoln Ave,","2,072",3,,5,1909,San Jose,50,"6,552",724,Multi-Family Home,7,6,6,15-Jun-18,1500000,CA,95125
"1140 Glenmeadow Ct,","1,260",2,1,3,1971,San Jose,38,"1,020",825,Condo/Townhome/Row Home/Co-Op,7,6,6,15-Jun-18,1040000,CA,95125
"752 Delmas Ave,","1,271",2,,3,1914,San Jose,29,"5,382",854,Single Family Home,2,7,7,15-Jun-18,1086000,CA,95125
"1015 Delmas Ave,","1,078",2,,3,1950,San Jose,28,"4,280",872,Single Family Home,7,6,6,13-Jun-18,940000,CA,95125
San Jose,"1,275",2,,2,2008,CA,1,898,847,Condo/Townhome/Row Home/Co-Op,4,3,7,7-Aug-18,1080000,CA,95126
"1786 The Alameda,","13,917",,,6,1958,San Jose,138,0.54,560,Multi-Family Home,4,3,7,1-Aug-18,7800000,CA,95126
"1249 Martin Ave,","1,948",2,,3,1911,San Jose,36,"7,000",821,Single Family Home,4,3,7,1-Aug-18,1600000,CA,95126
"1856 Emory St,","3,004",3,,5,1938,San Jose,61,"8,415",832,Single Family Home,4,3,7,31-Jul-18,2500000,CA,95126
"1470 Calaveras Ave,","2,560",3,,4,1937,San Jose,1,"7,850",816,Single Family Home,4,3,7,31-Jul-18,2090000,CA,95126
"1120 Park Ave,","1,200",1,,3,1946,San Jose,34,"5,808",808,Single Family Home,2,3,7,26-Jul-18,970000,CA,95126
"742 Northrup St Apt 644,","1,002",2,,2,1991,San Jose,30,"2,298",763,Condo/Townhome/Row Home/Co-Op,7,6,6,20-Jul-18,765000,CA,95126
"88 Bush St Unit 2124,",841,1,1,1,2008,San Jose,27,476,988,Condo/Townhome/Row Home/Co-Op,4,3,7,17-Jul-18,830888,CA,95126
"1508 Rhodesia Way,","1,441",2,1,3,1975,San Jose,63,"1,575",677,Condo/Townhome/Row Home/Co-Op,3,4,5,16-Jul-18,975000,CA,95126
"1433 Hester Ave,","1,916",2,,3,1951,San Jose,31,"6,900",861,Single Family Home,4,3,7,16-Jul-18,1650000,CA,95126
"809 Auzerais Ave Unit 308,","1,118",2,,2,2008,San Jose,35,620,798,Condo/Townhome/Row Home/Co-Op,2,7,7,13-Jul-18,892000,CA,95126
"1085 Eugene Ave Apt 6,","4,020",,,,1951,San Jose,35,"9,000",249,Multi-Family Home,4,3,7,10-Jul-18,1000000,CA,95126
"1390 Saddle Rack St Apt 207,","1,108",2,,2,2004,San Jose,42,"1,108",754,Condo/Townhome/Row Home/Co-Op,2,4,7,5-Jul-18,835000,CA,95126
"1323 Fruitdale Ave,","1,244",2,1,2,1980,San Jose,31,594,707,Condo/Townhome/Row Home/Co-Op,7,6,6,29-Jun-18,880000,CA,95126
"922 Chapman St,","1,529",2,,3,1920,San Jose,37,"7,840",916,Single Family Home,4,3,7,22-Jun-18,1400000,CA,95126
"539 Hoover Ave,","1,436",2,,3,1924,San Jose,35,"5,200",987,Single Family Home,4,3,7,19-Jun-18,1418000,CA,95126
"698 Morse St,","2,642",2,1,4,1985,San Jose,49,"7,007",681,Single Family Home,4,3,7,15-Jun-18,1800000,CA,95126
"1036 Obrien Ct,","1,273",1,1,3,1939,San Jose,42,"3,520",776,Single Family Home,4,6,7,15-Jun-18,988000,CA,95126
"1939 El Dorado Ave,","1,367",2,,3,1964,San Jose,29,"5,208",966,Single Family Home,4,3,7,15-Jun-18,1320000,CA,95126
"1387 De Altura Cmn,","1,682",2,1,2,2006,San Jose,38,"1,112",588,Condo/Townhome/Row Home/Co-Op,4,6,7,14-Jun-18,988888,CA,95126
"1007 Twin Brook Dr,","1,571",2,,3,1964,San Jose,34,"6,820",904,Single Family Home,7,6,6,15-Jun-18,1420000,CA,95126
"272 Rhodes Ct,","1,787",1,1,3,1925,San Jose,34,"5,904",783,Single Family Home,4,3,7,11-Jun-18,1400000,CA,95126
"136 Sunnyslope Ave,",360,1,,1,1945,San Jose,13,"6,750","1,514",Single Family Home,4,4,NR,15-Jun-18,545000,CA,95127
"385 Gloria Ave,",720,1,,2,1935,San Jose,,0.27,639,Single Family Home,4,4,NR,25-Jun-18,460000,CA,95127
"3300 Mount Vista Dr,",825,1,,2,1959,San Jose,27,"5,000",828,Single Family Home,5,NR,5,31-Jul-18,683000,CA,95127
"184 Dale Dr,",888,1,,2,1925,San Jose,33,"4,896",760,Single Family Home,4,4,NR,1-Aug-18,674600,CA,95127
"640 Gridley St,",900,1,,3,1963,San Jose,41,"5,000",811,Single Family Home,8,4,NR,31-Jul-18,730000,CA,95127
"84 N White Rd,",924,1,,2,1927,San Jose,57,"7,500",756,Single Family Home,5,4,5,27-Jul-18,698888,CA,95127
"259 N Capitol Ave Unit 186,",955,2,,2,1977,San Jose,38,"1,742",555,Condo/Townhome/Row Home/Co-Op,4,4,NR,26-Jul-18,530000,CA,95127
"14370 Highgrove Ct,",960,2,,3,1954,San Jose,34,"6,816",729,Single Family Home,NR,NR,5,1-Aug-18,700000,CA,95127
"2763 Murtha Dr,",960,1,,3,1955,San Jose,34,"5,040",698,Single Family Home,5,4,NR,26-Jul-18,670000,CA,95127
"2925 Florence Ave Apt 24,",960,1,1,3,1964,San Jose,52,960,542,Condo/Townhome/Row Home/Co-Op,5,4,5,3-Jul-18,520000,CA,95127
"2934 Florence Ave,","1,080",1,,4,1920,San Jose,37,"5,980",630,Single Family Home,5,4,5,15-Jun-18,680000,CA,95127
"2917 Rose Ave,","1,092",1,1,2,1979,San Jose,33,"3,400",545,Condo/Townhome/Row Home/Co-Op,5,4,5,25-Jul-18,595000,CA,95127
"6 Pala Ave,","1,112",1,,2,1948,San Jose,56,"6,000",631,Single Family Home,NR,4,5,13-Jun-18,702000,CA,95127
"140 El Campo Dr,","1,127",1,,3,1952,San Jose,27,"7,680",714,Single Family Home,5,4,5,13-Jun-18,805000,CA,95127
"594 Novak Dr,","1,147",2,,3,1963,San Jose,25,"5,200",741,Single Family Home,8,4,NR,13-Jul-18,850000,CA,95127
"2738 Norita Ct,","1,168",1,1,2,1984,San Jose,41,"2,650",470,Condo/Townhome/Row Home/Co-Op,4,4,NR,13-Jun-18,548888,CA,95127
"152 Sunnyslope Ave,","1,190",2,,3,1945,San Jose,26,"6,750",685,Single Family Home,4,4,NR,19-Jun-18,815000,CA,95127
"10121 Griffith St,","1,206",1,,3,1952,San Jose,27,"5,510",568,Single Family Home,NR,NR,5,14-Jun-18,685000,CA,95127
"91 Cedar Ln,","1,215",1,,3,1947,San Jose,,"8,100",241,Single Family Home,NR,4,5,12-Jun-18,293000,CA,95127
"288 N Cragmont Ave,","1,252",2,,3,1950,San Jose,43,"5,304",621,Single Family Home,5,4,NR,27-Jul-18,777000,CA,95127
"3535 Columbine Dr,","1,324",2,,3,1961,San Jose,87,"6,363",650,Single Family Home,3,3,5,29-Jun-18,860000,CA,95127
"169 Millar Ave,","1,328",2,,3,1945,San Jose,46,"6,790",546,Single Family Home,4,4,NR,9-Jul-18,725000,CA,95127
"15888 Alta Vista Way,","1,380",2,,3,1958,San Jose,35,0.39,588,Single Family Home,5,4,NR,27-Jul-18,812000,CA,95127
"3531 Story Rd,","1,513",2,,4,1964,San Jose,58,"9,315",592,Single Family Home,4,4,5,15-Jun-18,895000,CA,95127
"370 Meadow Ln,","1,540",2,,4,1958,San Jose,55,"7,900",484,Single Family Home,4,4,NR,7-Aug-18,745000,CA,95127
"3282 Moreno Ave,","1,875",2,1,4,1991,San Jose,37,"4,750",538,Single Family Home,NR,NR,5,15-Jun-18,1008000,CA,95127
"88 Donna Adelle Ct,","2,234",2,1,4,2005,San Jose,34,"7,477",584,Single Family Home,4,4,NR,13-Jun-18,1305000,CA,95127
"10812 Crothers Rd,","2,253",3,,4,1958,San Jose,35,2.86,399,Single Family Home,5,4,NR,2-Aug-18,900000,CA,95127
"353 Crest Dr,","2,422",2,1,3,1956,San Jose,32,0.25,566,Single Family Home,5,4,NR,12-Jul-18,1370000,CA,95127
"52 Holmes Dr,","2,492",2,1,3,1982,San Jose,59,"2,016",311,Condo/Townhome/Row Home/Co-Op,5,4,NR,13-Jul-18,775000,CA,95127
"15798 Alta Vista Way,","2,648",3,1,4,1965,San Jose,55,0.27,531,Single Family Home,5,4,NR,13-Jun-18,1405000,CA,95127
"1576 Calco Creek Dr,","2,659",3,,4,1999,San Jose,51,0.43,553,Single Family Home,5,NR,5,30-Jun-18,1470000,CA,95127
"80 Manning Ave,","2,920",5,,10,1946,San Jose,35,,342,Multi-Family Home,5,4,5,29-Jun-18,1000000,CA,95127
"13941 Observatory Dr,","3,498",4,,5,1990,San Jose,,1.52,452,Single Family Home,5,4,NR,12-Jul-18,1580000,CA,95127
"4080 Soelro Ct,","3,693",2,1,4,1990,San Jose,173,1.24,428,Single Family Home,5,4,NR,17-Jul-18,1582000,CA,95127
"410 Wainwright Ave,","1,008",1,,2,1947,San Jose,52,"5,775","1,071",Single Family Home,4,5,5,6-Aug-18,1080000,CA,95128
"387 S Genevieve Ln,","2,559",3,,5,1951,San Jose,35,"9,984",717,Single Family Home,4,5,5,2-Aug-18,1835000,CA,95128
"745 N Monroe St,","1,512",2,,4,1950,San Jose,79,"7,007",898,Single Family Home,4,4,7,31-Jul-18,1358000,CA,95128
"2401 Fernwood Ave,","1,134",1,,3,1950,San Jose,33,"9,180","1,111",Single Family Home,4,6,7,31-Jul-18,1260000,CA,95128
"1121 S Genevieve Ln,","3,024",3,,4,1963,San Jose,37,"8,520",604,Single Family Home,6,5,5,27-Jul-18,1825000,CA,95128
"2415 Cory Ave,","1,040",1,,3,1950,San Jose,36,"7,198","1,043",Single Family Home,4,6,7,27-Jul-18,1085000,CA,95128
"801 S Winchester Blvd Apt 3401,","1,178",2,,3,2005,San Jose,51,892,874,Condo/Townhome/Row Home/Co-Op,6,5,5,19-Jul-18,1030000,CA,95128
"574 Rutland Ave,",978,1,,2,1939,San Jose,37,"5,000",973,Single Family Home,5,5,5,16-Jul-18,951568,CA,95128
"1650 Hanchett Ave,","2,022",2,,3,1939,San Jose,39,"7,952",781,Single Family Home,4,4,7,13-Jul-18,1580000,CA,95128
"2425 Whitethorne Dr,","2,008",2,1,3,1961,San Jose,42,"6,480",667,Single Family Home,6,5,5,10-Jul-18,1340000,CA,95128
"712 Concord Ave,","2,956",,,7,1959,San Jose,53,"6,953",443,Multi-Family Home,5,5,5,9-Jul-18,1310000,CA,95128
"168 Quail Hollow Dr,","1,440",2,,2,1974,San Jose,60,,125,Mfd/Mobile Home,3,5,5,3-Jul-18,180000,CA,95128
"1965 Randolph Dr,","1,344",1,1,3,1951,San Jose,30,"6,400",978,Single Family Home,5,5,5,26-Jun-18,1315000,CA,95128
"333 Santana Row Apt 311,","1,099",2,,2,2002,San Jose,,435,"1,046",Not Available,6,5,5,21-Jun-18,1150000,CA,95128
"967 Arnold Way,","2,028",2,,4,1948,San Jose,,"9,638",727,Single Family Home,5,5,5,15-Jun-18,1475000,CA,95128
"2013 Fruitdale Ave,",919,1,,2,1950,San Jose,40,"6,000","1,034",Single Family Home,5,5,5,15-Jun-18,950000,CA,95128
"2311 Sunny Vista Dr,",834,1,,2,1950,San Jose,52,"5,841","1,409",Single Family Home,4,6,7,15-Jun-18,1175000,CA,95128
"801 S Winchester Blvd Apt 2202,",986,2,,2,2005,San Jose,37,892,"1,077",Condo/Townhome/Row Home/Co-Op,6,5,5,15-Jun-18,1061800,CA,95128
"443 Laswell Ave,",641,1,,2,1910,San Jose,79,"4,000",888,Single Family Home,4,3,5,13-Jun-18,569000,CA,95128
"2035 Olive Ave,",900,1,,2,1920,San Jose,27,"3,510","1,000",Single Family Home,4,3,5,13-Jun-18,900000,CA,95128
"2335 Woodland Ave,","1,134",1,,3,1950,San Jose,16,"5,720","1,155",Single Family Home,4,6,7,13-Jun-18,1310000,CA,95128
"2961 Van Sansul Ave,","2,620",,,6,1959,San Jose,51,"7,613",609,Multi-Family Home,6,5,5,14-Jun-18,1595000,CA,95128
"224 Bellerose Dr,","1,705",3,,3,1947,San Jose,48,"9,825",827,Single Family Home,4,5,5,11-Jun-18,1409800,CA,95128
"1594 Brookvale Dr,",985,1,1,2,1973,San Jose,40,800,"1,168",Condo/Townhome/Row Home/Co-Op,9,9,10,7-Aug-18,1150000,CA,95129
"6022 Countess Dr,","2,053",2,,4,1963,San Jose,75,"6,000","1,052",Single Family Home,9,9,10,6-Aug-18,2160000,CA,95129
"4660 Williams Rd,","1,341",2,,3,1963,San Jose,17,"6,000","1,063",Single Family Home,8,8,7,6-Aug-18,1425000,CA,95129
"4830 Miramar Ave,","2,325",2,1,4,1980,San Jose,58,"4,720",920,Single Family Home,8,7,10,2-Aug-18,2140000,CA,95129
"4730 Strawberry Ln,","1,408",2,1,4,1973,San Jose,30,"1,386",915,Condo/Townhome/Row Home/Co-Op,6,7,10,1-Aug-18,1288000,CA,95129
"4555 Doyle Rd,","1,452",2,,3,1957,San Jose,48,"6,600",964,Single Family Home,8,8,7,31-Jul-18,1400000,CA,95129
"460 Auburn Way Apt 20,","1,099",1,1,2,1970,San Jose,129,550,655,Condo/Townhome/Row Home/Co-Op,6,7,10,30-Jul-18,720000,CA,95129
"580 Crystalberry Ter,","1,408",2,1,4,1972,San Jose,41,"1,386",866,Condo/Townhome/Row Home/Co-Op,6,7,10,19-Jul-18,1220000,CA,95129
"420 Richfield Dr,","3,827",,,9,1965,San Jose,29,"7,015",486,Multi-Family Home,6,7,10,10-Jul-18,1860000,CA,95129
"4683 Persimmon Pl,","1,408",2,1,4,1973,San Jose,33,"1,386",909,Condo/Townhome/Row Home/Co-Op,6,7,10,9-Jul-18,1280000,CA,95129
"4860 Doyle Rd,","1,750",2,,3,1958,San Jose,39,"7,875",857,Single Family Home,8,7,7,6-Jul-18,1500000,CA,95129
"4425 Norwalk Dr Apt 22,",924,1,,2,1970,San Jose,1,924,758,Condo/Townhome/Row Home/Co-Op,6,7,10,21-Jun-18,700000,CA,95129
"4472 Belvedere Dr,","1,547",2,,3,1955,San Jose,30,"6,100","1,021",Single Family Home,8,8,7,15-Jun-18,1580000,CA,95129
"4780 Elmhurst Dr,","2,716",3,1,4,1955,San Jose,37,"7,000",810,Single Family Home,8,8,7,15-Jun-18,2200000,CA,95129
"4514 Blackford Ave,","1,100",1,,3,1955,San Jose,21,"6,500","1,173",Single Family Home,8,8,7,13-Jun-18,1290100,CA,95129
"4425 Norwalk Dr Apt 3,","1,099",1,1,2,1970,San Jose,49,550,614,Condo/Townhome/Row Home/Co-Op,6,7,10,13-Jun-18,675000,CA,95129
"6244 Rainbow Dr,","1,416",2,,4,1960,San Jose,42,"6,180","1,624",Single Family Home,9,9,10,13-Jun-18,2300000,CA,95129
"1041 Johnson Ave,","2,426",4,,4,1967,San Jose,48,"6,528",948,Single Family Home,9,9,10,13-Jun-18,2300000,CA,95129
"7106 Clarendon St,","1,542",2,1,3,1979,San Jose,42,720,947,Condo/Townhome/Row Home/Co-Op,9,9,10,14-Jun-18,1460000,CA,95129
"1326 Piland Dr,","1,502",2,,4,1959,San Jose,77,"6,510",959,Single Family Home,7,7,7,6-Aug-18,1440000,CA,95130
"4015 Ribbon Dr,",988,1,,2,1958,San Jose,35,"6,348","1,230",Single Family Home,7,7,7,31-Jul-18,1215000,CA,95130
"4591 Madoc Way,","1,127",2,,3,1959,San Jose,35,"6,386","1,295",Single Family Home,8,7,7,24-Jul-18,1460000,CA,95130
"1341 Vernal Dr,","1,264",2,,3,1958,San Jose,41,"6,100","1,226",Single Family Home,7,7,7,23-Jul-18,1550000,CA,95130
"4849 Alex Dr,","1,557",2,1,4,1963,San Jose,44,"5,600","1,053",Single Family Home,8,7,7,19-Jul-18,1640000,CA,95130
"1644 Fallbrook Ave,","2,323",3,,4,1962,San Jose,35,"9,800",775,Single Family Home,6,7,7,10-Jul-18,1800000,CA,95130
"4523 Madoc Way,","1,602",2,,4,1959,San Jose,29,"5,974",911,Single Family Home,8,7,7,22-Jun-18,1460000,CA,95130
"1410 Flora Ave,","2,629",2,2,4,1949,San Jose,47,0.24,837,Single Family Home,7,7,7,19-Jun-18,2200000,CA,95130
"1711 Mossbrook Ave,","1,785",2,,4,1963,San Jose,38,"6,720","1,007",Single Family Home,6,7,7,15-Jun-18,1798000,CA,95130
"4925 Vanderbilt Dr,","1,717",2,,4,1964,San Jose,28,"5,768","1,031",Single Family Home,8,7,7,13-Jun-18,1770000,CA,95130
"1660 Duvall Dr,","1,716",3,,4,1958,San Jose,67,"6,324",241,Single Family Home,6,7,7,14-Jun-18,414000,CA,95130
"1822 Camino Leonor,","1,422",2,,2,2007,San Jose,35,"1,226",679,Condo/Townhome/Row Home/Co-Op,6,2,NR,7-Aug-18,965000,CA,95131
"2151 Oakland Rd Spc 583,","1,120",2,,2,1972,San Jose,78,,152,Mfd/Mobile Home,6,2,NR,3-Aug-18,169900,CA,95131
"1666 Pinetree Ct,","1,740",2,,4,1974,San Jose,44,"7,700",667,Single Family Home,6,6,2,1-Aug-18,1160000,CA,95131
"1073 Foxglove Pl Unit 110,","2,001",3,1,4,2014,San Jose,83,436,688,Condo/Townhome/Row Home/Co-Op,6,NR,2,31-Jul-18,1376000,CA,95131
"1387 Marcello Dr,","1,307",2,,2,2007,San Jose,69,"1,226",689,Condo/Townhome/Row Home/Co-Op,6,NR,2,31-Jul-18,900000,CA,95131
"1611 Thorncrest Dr,",913,2,,2,1987,San Jose,49,"1,200",865,Condo/Townhome/Row Home/Co-Op,6,6,1,27-Jul-18,789888,CA,95131
"1508 Briartree Dr,",922,2,,2,1987,San Jose,34,"1,200",841,Condo/Townhome/Row Home/Co-Op,6,6,1,26-Jul-18,775000,CA,95131
"1525 Shumaker Way,",849,2,,2,1987,San Jose,17,"3,500",565,Single Family Home,6,6,2,24-Jul-18,480000,CA,95131
"1575 Four Oaks Cir,",676,1,,1,1986,San Jose,42,"1,307",688,Condo/Townhome/Row Home/Co-Op,5,7,10,12-Jul-18,465000,CA,95131
"1811 Wintersong Ct,","2,422",3,,5,1975,San Jose,42,"7,200",561,Single Family Home,6,6,9,10-Jul-18,1358000,CA,95131
"1552 Shore Dr,","1,693",2,1,3,2014,San Jose,38,"1,700",789,Single Family Home,6,6,1,10-Jul-18,1336500,CA,95131
"1361 Marcello Dr,","1,519",2,1,2,2010,San Jose,39,"1,226",678,Condo/Townhome/Row Home/Co-Op,6,NR,2,10-Jul-18,1030000,CA,95131
"1311 Starglo Pl,","1,684",2,1,3,1993,San Jose,30,"4,356",739,Condo/Townhome/Row Home/Co-Op,6,NR,2,6-Jul-18,1245000,CA,95131
"2151 Oakland Rd Spc 543,","1,706",2,,4,2001,San Jose,28,,164,Mfd/Mobile Home,6,2,NR,5-Jul-18,280000,CA,95131
"1026 Abruzzo Ln Unit 6,","1,171",2,,2,2017,San Jose,200,,764,Condo/Townhome/Row Home/Co-Op,,,,29-Jun-18,895050,CA,95131
"2151 Oakland Rd Spc 218,","1,416",2,,3,2008,San Jose,34,,162,Mfd/Mobile Home,6,2,NR,28-Jun-18,230000,CA,95131
"1643 Valley Crest Dr,","1,828",2,1,4,1987,San Jose,26,"3,430",763,Single Family Home,6,6,1,27-Jun-18,1395000,CA,95131
"1968 Bright Willow Cir,","2,045",4,,5,2005,San Jose,40,"3,600",743,Single Family Home,6,NR,2,25-Jun-18,1520000,CA,95131
"1121 Homer Cmn,","1,651",2,1,3,1996,San Jose,37,"2,613",721,Condo/Townhome/Row Home/Co-Op,6,NR,2,22-Jun-18,1190000,CA,95131
"1717 Winston St,","1,666",2,1,3,1989,San Jose,36,"2,880",660,Condo/Townhome/Row Home/Co-Op,6,6,9,22-Jun-18,1100000,CA,95131
"1818 Camino Leonor,","1,546",2,,3,2007,San Jose,57,"1,226",731,Condo/Townhome/Row Home/Co-Op,6,2,NR,15-Jun-18,1130000,CA,95131
"1088 Foxglove Pl,","1,718",3,1,3,2015,San Jose,41,"1,216",769,Condo/Townhome/Row Home/Co-Op,6,2,NR,12-Jun-18,1321000,CA,95131
"1418 Rocklin Ct,",896,1,,2,1984,San Jose,35,436,905,Condo/Townhome/Row Home/Co-Op,6,6,2,13-Jun-18,811000,CA,95131
"2075 Purcell Pl,","2,082",2,1,4,2004,San Jose,33,"3,096",720,Single Family Home,6,6,2,11-Jun-18,1500000,CA,95131
"1075 Noble Ln,","1,821",2,1,4,1970,San Jose,50,0.53,789,Single Family Home,7,6,10,8-Aug-18,1436000,CA,95132
"2824 Monte Cresta Way,","1,938",2,1,3,1965,San Jose,73,"7,000",588,Single Family Home,5,7,10,2-Aug-18,1140000,CA,95132
"3398 Burgundy Dr,","1,680",2,1,3,1977,San Jose,42,"7,885",804,Single Family Home,7,6,10,31-Jul-18,1350000,CA,95132
"2668 Somerset Park Cir,",677,1,,1,1988,San Jose,19,"1,711",746,Condo/Townhome/Row Home/Co-Op,5,7,10,31-Jul-18,505000,CA,95132
"3384 Landess Ave Apt C,",976,1,1,2,1970,San Jose,43,816,671,Condo/Townhome/Row Home/Co-Op,7,6,10,31-Jul-18,655000,CA,95132
"1490 San Marcos Dr,","1,938",2,1,3,1964,San Jose,35,"6,000",645,Single Family Home,5,7,10,27-Jul-18,1250000,CA,95132
"3180 Cropley Ave,","1,003",1,1,2,1976,San Jose,42,704,768,Condo/Townhome/Row Home/Co-Op,7,7,10,27-Jul-18,770000,CA,95132
"2591 Pantalis Dr,","2,009",3,,4,1972,San Jose,58,"6,000",641,Single Family Home,5,7,10,27-Jul-18,1287000,CA,95132
"3166 Landess Ave Apt B,",976,1,1,2,1970,San Jose,43,816,681,Condo/Townhome/Row Home/Co-Op,7,6,NR,26-Jul-18,665000,CA,95132
"2992 Capewood Ln,","1,465",3,,4,1963,San Jose,57,"6,600",696,Single Family Home,7,6,10,20-Jul-18,1020000,CA,95132
"1597 Turriff Way,","2,828",3,,6,1973,San Jose,100,"6,300",535,Single Family Home,7,7,10,20-Jul-18,1513000,CA,95132
"1638 Peachwood Dr,","2,360",3,,4,1972,San Jose,,"4,000",593,Single Family Home,5,7,10,18-Jul-18,1400000,CA,95132
"3521 Chablis Cir,","2,082",3,,4,1964,San Jose,20,"5,520",471,Single Family Home,7,6,10,12-Jul-18,980000,CA,95132
"2016 Seebeck Ct,","1,372",2,,3,1970,San Jose,36,"5,200",911,Single Family Home,7,6,10,10-Jul-18,1250500,CA,95132
"2548 Amaryl Ct,","1,125",2,,4,1970,San Jose,39,"6,000",769,Single Family Home,5,7,10,6-Jul-18,865000,CA,95132
"2710 Plaza Americas,","1,406",2,,3,1967,San Jose,27,0.23,747,Single Family Home,10,6,10,27-Jun-18,1050000,CA,95132
"2894 Lausanne Ct,","2,150",2,1,4,1970,San Jose,40,"6,000",730,Single Family Home,7,7,10,20-Jun-18,1570000,CA,95132
"3555 Ivalynn Ct,",934,2,,2,1986,San Jose,42,436,769,Condo/Townhome/Row Home/Co-Op,7,6,10,18-Jun-18,718000,CA,95132
"2838 Creekside Dr,","1,240",1,1,3,1976,San Jose,32,"1,540",665,Condo/Townhome/Row Home/Co-Op,7,7,10,15-Jun-18,825000,CA,95132
"1916 Camargo Dr,","1,372",2,,3,1972,San Jose,34,"9,800",875,Single Family Home,7,6,10,13-Jun-18,1200000,CA,95132
"2628 Flagstone Dr,","1,712",2,,3,1974,San Jose,27,"6,270",818,Single Family Home,5,7,10,11-Jun-18,1400000,CA,95132
"1063 Rymar Pl,","1,042",2,1,2,1987,San Jose,38,"1,612",865,Condo/Townhome/Row Home/Co-Op,7,6,9,27-Jul-18,901000,CA,95133
"335 Giovanni Ct,","1,505",2,1,3,1986,San Jose,43,"1,306",545,Condo/Townhome/Row Home/Co-Op,3,4,1,25-Jul-18,820000,CA,95133
"2463 Kimpton Ct,",720,1,,1,1985,San Jose,17,992,715,Condo/Townhome/Row Home/Co-Op,7,6,1,24-Jul-18,515000,CA,95133
"375 Hans Way,","1,431",2,1,3,1981,San Jose,35,"1,300",594,Condo/Townhome/Row Home/Co-Op,3,4,NR,20-Jul-18,850000,CA,95133
"2984 Reece Way,","2,662",3,,4,1984,San Jose,70,"6,000",520,Single Family Home,3,6,NR,19-Jul-18,1385000,CA,95133
"3016 Kentridge Dr,","1,236",2,,3,1957,San Jose,,"6,500",676,Single Family Home,3,4,NR,18-Jul-18,835000,CA,95133
"896 Gilchrist Dr Apt 2,",903,1,,2,1971,San Jose,,"1,500",509,Condo/Townhome/Row Home/Co-Op,7,6,9,10-Jul-18,460000,CA,95133
"630 Cedarville Ln,","1,522",3,,3,2012,San Jose,50,"1,522",673,Condo/Townhome/Row Home/Co-Op,7,6,1,6-Jul-18,1025000,CA,95133
"958 Cadet Pl,","2,124",2,1,4,1976,San Jose,42,"6,000",653,Single Family Home,6,6,9,6-Jul-18,1388000,CA,95133
"2364 Sapwood Way,","1,042",1,1,2,1972,San Jose,48,"1,540",725,Condo/Townhome/Row Home/Co-Op,7,6,9,3-Jul-18,755000,CA,95133
"616 Devlin Ct,",720,1,,1,1985,San Jose,43,877,706,Condo/Townhome/Row Home/Co-Op,7,6,1,28-Jun-18,508000,CA,95133
"1022 Thyme Walkway,","1,697",3,1,3,2012,San Jose,29,435,663,Condo/Townhome/Row Home/Co-Op,6,6,9,27-Jun-18,1125000,CA,95133
"846 Gilchrist Dr # 4,",810,1,,2,1971,San Jose,49,"1,500",556,Condo/Townhome/Row Home/Co-Op,7,6,9,26-Jun-18,450000,CA,95133
"846 Gilchrist Walkway Walk Unit 4,",810,1,,2,1971,San Jose,91,,556,Condo/Townhome/Row Home/Co-Op,7,6,1,22-Jun-18,450000,CA,95133
"2410 Sequester Ct,",979,2,,2,1983,San Jose,40,436,628,Condo/Townhome/Row Home/Co-Op,7,6,9,19-Jun-18,615000,CA,95133
"899 Salt Lake Dr,","1,904",2,1,4,1985,San Jose,58,"3,500",596,Single Family Home,3,6,NR,15-Jun-18,1135000,CA,95133
"663 N Capitol Ave,","1,504",2,1,2,2005,San Jose,28,"1,180",568,Condo/Townhome/Row Home/Co-Op,7,6,1,14-Jun-18,855000,CA,95133
"838 Salt Lake Dr,","2,725",3,,4,1985,San Jose,58,"6,100",506,Single Family Home,3,6,NR,11-Jun-18,1380000,CA,95133
"686 Whitewater Ct,","1,040",2,,2,1984,San Jose,69,"1,238",625,Condo/Townhome/Row Home/Co-Op,7,6,1,12-Jun-18,650000,CA,95133
"440 Galleria Dr Apt 7,","1,564",2,1,2,1990,San Jose,62,"1,260",639,Condo/Townhome/Row Home/Co-Op,5,6,7,7-Aug-18,1000000,CA,95134
"503 Mill River Ln,","1,546",2,1,2,1991,San Jose,48,"1,620",809,Condo/Townhome/Row Home/Co-Op,5,6,7,6-Aug-18,1250000,CA,95134
"163 El Bosque Dr,","1,392",2,,3,1976,San Jose,18,,136,Mfd/Mobile Home,6,NR,8,3-Aug-18,189000,CA,95134
"440 Navaro Pl Unit 116,","1,637",2,1,3,1991,San Jose,64,436,782,Condo/Townhome/Row Home/Co-Op,5,6,7,6-Jul-18,1280000,CA,95134
"445 Milan Dr Unit 118,","1,240",2,1,2,1992,San Jose,36,"1,400",891,Condo/Townhome/Row Home/Co-Op,5,6,7,15-Jun-18,1105000,CA,95134
